0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.448220804479973,0.13210801490971605,-0.3513162002867913,0.2700498609691014,0.29437740664897516,-0.05160043114345219,-0.393267461524983,-0.004551688644525711,0.40585591847329255,-0.07486856255693321,0.1465274652383931,0.10226106252505221,-0.01567057339294315,0.2540288256057243,0.4394716549482717,-0.08204169031273494,-0.2656033981402055,-0.17499679726475204,-0.28954655306185173,-0.33925518788317377,-0.004161349775185426,0.2329470674694275,-0.5163477874611813,0.14257109419344993,-0.13855327009385557,0.258758883685446,0.2652133415915758,-0.13608881540980672,-0.28215397362657224,0.31422250653696415,0.14291086179944648,-0.11543626915610516,0.18283338717591202,-0.007166648112503939,-0.14158346766063495,-0.2300765406142084,-0.0873739284666592,-0.01834205829432803,0.15043667634460478,0.1602323169308085,0.17003772166272715,0.27426133657968127,-0.26238660627184013,-0.07920445092168239,0.19003026118658137,-0.3858096173784411,0.2422732786453858,0.011345880511197979,-0.13887876101614938,0.44853489819215436,-0.07304231203466345,0.14154815690719133,-0.4283715303187002,-0.36243068310757826,-0.12847055410919728,-0.24699577758539776,0.19689205818565333,0.2490805284561989,0.3337038577821348,-0.19041793882987634,-0.020648100304362413,-0.3332079122762798,-0.6891857575554498,-0.3304482289030925,0.5880384993040451,-0.4107621190621583,-0.06296197036390327,0.0963052940604389,-0.2555485330523836,0.22898293085360932,-0.11308754259796398,0.06110827945638038,0.47782809046424785,0.03253116029722979,-0.17713320327441032,0.22412353887845238,0.37238279276156455,0.05338058500553059,-0.24699295231959245,0.1883262926466032,-0.5698592379916265,-0.31318233089307257,-0.04853783745831121,-0.36598850314380205,-0.4658112473171764,-0.07686366962135854,-0.3359130840782062,-0.30504402439770983,-0.07900040716707221,-0.36717944284285936,-0.19910365465897711,-0.292504987142762,-0.2821523307621392,-0.19307417766863275,0.11326855032638644,-0.0836661754948164,0.5311027904270228,0.19289235113480782,-0.34647438130614305,-0.302942467050913,-0.575606501840186,0.4162386763414805,-0.2360724955612717,-0.28439031130877074,-0.39069602993897684,-0.33561675606553815,0.12545406639985898,0.2742033141343697,0.34291847775994,0.0853714764973657,-0.5336386803921842,0.03275341075118178,-0.7245139883845776,0.012163096533550456,0.07596135593090998,-0.09793476543604532,0.29685150984877473,-0.316188946665525,0.11189112552870463,0.09979090176691092,-0.011154058659883878,-0.21149490125463322,-0.635824927856671,0.07340436573999784,0.027533120164213252,0.41248617713754077,-0.5998082548647561,-0.09761397245558716
0.5867160701778829,0.27594037704731916,0.6105053947977742,-0.19339933289387992,-0.4190880586003643,-0.08371795632041663,0.2728071438152374,0.02005856374732092,-0.13106220644088096,-0.36158583638466624,-0.0465901784719826,-0.2344466191373043,0.21577225518448714,-0.44928489175798947,-0.4432812649710442,-0.2857989938670308,0.16895202580187563,0.3706988753123798,-0.25728124913277495,0.7228086835707065,-0.36928086937360105,-0.055893459077272056,0.08198906835398598,0.38947551139431824,-0.3034826162833127,0.5099968945695766,0.17778774500644334,0.37622295876081846,0.5821811260895067,-0.05443680177615149,-0.3378236145454274,0.1299377613441838,0.08313785746504486,0.30845278935613085,-0.42516482601766403,-0.24688302183759167,-0.0066058153724698,0.09457498443851992,-0.42735628524187297,-0.2262993553593033,-0.12956187476350875,0.45509002553267014,-0.027996496179409882,-0.26085849627480623,0.3495125192304724,0.1485859038111061,-0.24845108556631057,0.5587390426036251,0.15336197715910882,-0.33975971314805836,0.7467833941860028,-0.4173180226884543,-0.5417922515557001,-0.4300622515654394,0.29225108260612775,0.2632393792867795,0.059613387561942476,-0.22313997831590035,-0.3104217244022735,0.11330365564327169,0.05704459838073321,0.24575136112490156,-0.12452785968304918,0.023801610043630295,0.41859466649297783,-0.39600435694057057,0.34276187443682665,0.17220715372783957,0.393531803056964,-0.2631471889010471,0.21666569021562004,-0.2264024335277278,0.13062209380210757,0.5034719946992146,-0.368292605706738,-0.13635595812667273,0.07368525843449843,0.4619239527829681,-0.17353889229622757,0.08704850415785323,0.19007417596358034,0.41839740948563986,0.43433558899087965,-0.11008180753184092,0.03713518464536256,-0.2013300234355596,0.053826903429281495,-0.20641480677944166,0.4469485133295304,0.2422766304024148,-0.5281234479732543,-0.07669394991197549,0.042293442189942985,0.3322641216367334,-0.5867006812551397,0.1773345827951454,-0.26148870009704306,0.365566444649267,-0.3421230796063248,0.06655014697469509,0.03322941669609501,-0.3597983911622708,0.3734309344843392,0.12738560983217903,0.3099651647189386,-0.01668332616887948,-0.0629498032953264,-0.18926638117059721,0.027252737610192035,-0.1576185316878885,-0.09315211449618706,-0.43066221919268544,0.30136190179580763,0.4604056883037693,-0.378172660974328,-0.6206567846706577,0.026641803008868745,-0.5729273211246853,0.01769615041852916,-0.1322347394748766,-0.02910606392202338,-0.45064798522184185,-0.3109486160389564,-0.07288172710753744,-0.18336065776423108,-0.3912857444567797,-0.09247259963377841,0.2393034110502042
-0.135598523695429,0.15118464348107988,0.02735784614289139,-0.12763994641465554,-0.04687096533567549,0.10226196004020141,-0.3836188094497423,-0.41357392211872884,0.4229314534867613,0.4382262367088139,-0.21729768867136526,-0.06544557671320456,-0.5017913434343775,0.2136759295586905,0.2761534665562522,-0.17721099431907167,-0.04359683712866483,-0.41383390734819714,0.241289002072574,-0.14190441784640606,0.34082136022692816,0.3400095033023073,-0.34953839569863615,-0.07297504322882235,0.16814271272882053,-0.167011007879894,0.24705458282404236,0.051783688122826375,-0.25347760116439205,0.07852276896075842,-0.47001117792063557,-0.24291515593738608,0.28823817109835664,-0.1849193604969579,-0.22639374732759981,-0.15866823483247094,0.1774141979700773,0.1327660878579435,0.11461238824745441,0.18950900155790387,-0.3711104214929241,0.35887853605481607,0.43955471808743607,0.29545227929206125,-0.00011886304509576517,-0.23687117132525023,0.10740425513842762,0.25805055879998673,-0.4326590099722428,-0.1145059652014559,0.474228497698167,0.47063504387421945,0.36537474400637115,0.3105837546908236,0.03500005612045321,-0.13354510443232775,0.11047421127261112,-0.1576452043274075,-0.3257861056959777,0.42790621091615344,-0.2973938144219034,0.088533472837186,0.36734355166861216,-0.14654119705596222,0.298570478916063,0.4191377863103046,-0.26510620594512807,0.1294536778093747,0.4122089815116947,0.2983564806886705,0.08601714817718784,0.38829360470309204,0.34033647023296315,-0.5781877429977641,0.06738653308754936,0.45332556991286455,0.6309572810139207,-0.18347576035551844,0.6000718900519397,-0.1252181745388896,-0.3743201950163368,0.13825431399138793,-0.35379060373665755,0.26676044804505505,-0.48571492294370855,0.03589242013443256,0.19195741830949867,0.30617188412664603,-0.2846494005831807,0.25259400615885924,0.09300185020898549,0.25734877510407056,-0.2634230431877948,0.24701598541312642,0.1617583853497532,-0.40283611562200355,0.5815302030527031,-0.3076239336552701,-0.3088440451423926,0.4602000422476826,-0.5477816614335863,0.07704735677180519,-0.401810920855377,-0.36135399834628756,-0.36104754184684945,-0.17113164515357468,-0.052507279164880176,0.446232479109094,0.25685533568532704,0.12973087566928487,0.22147009745749602,0.28832932411839307,-0.7043876789453111,0.4104445991370144,-0.0013313348179096339,0.12625306625547392,0.47061378612622096,0.07740267071945017,0.5129634425438109,-0.05945048576293119,0.26425292903924913,-0.3543700003139747,-0.2592543001236027,-0.27709408395947743,-0.606595212550846,-0.3296833550580223,0.0031882738574732067,0.05808045311485635
-0.22304082825526983,-0.35409928272531566,-0.3037666145826806,0.37841267923882066,0.4941107471935414,0.3228109221074999,-0.21350805593257785,-0.23509433834530866,0.3887434550142026,-0.29754981954908816,-0.10487262025958181,-0.06467351247876271,0.41179632398972804,-0.09265011904187949,0.18960435820928712,-0.3084725825256319,-0.39654610852386474,-0.24622122581279635,-0.07711575287533887,0.07504135257791844,0.48095781357890605,0.35285014009962684,-0.21705263414556472,-0.13446542563549216,-0.06220938340389405,0.4074625383985947,0.4572261434659846,-0.3020986585116999,-0.0017750407675248044,0.48723068612609827,-0.49315412561666605,-0.530203614429112,-0.04629795475622148,-0.07302606897964471,0.5216060709733721,0.02178452165156907,-0.4143580093185423,-0.21450254401281799,0.44170844716799174,-0.15195033388185133,-0.13497811084724803,-0.13038971845796662,-0.07466219815192603,0.48982109994395306,-0.03390444283933897,0.28210347339228814,-0.03990543137936496,-0.25532973748853205,-0.43130420245765994,-0.4428561425807365,0.37263071612481574,-0.2194807331021918,-0.15688173511885095,0.4191903337261306,0.26088566414292574,0.6099744827201051,-0.09838426958796433,-0.1752365701342966,-0.210517274542397,0.11492354067105588,-0.5553046859395131,-0.3589603354682381,-0.06377420840886541,-0.14279258827594976,-0.574635991067815,0.04230529456954566,-0.34693459171078006,0.05083190664778483,-0.38488435264524995,0.10684890484273664,0.1670962871129141,-0.0981288687975958,-0.005096102767937865,-0.5323192527677058,0.2171272094332579,0.43145295066522454,0.052192536441327125,-0.040569870690465415,-0.07017902924730313,0.024349548265414623,0.6918678728623461,-0.1761305932671639,0.18289228994515244,0.07151177436440793,-0.010677117556707744,-0.5725036199622714,0.4410616626458054,-0.38112592557676905,0.14403754296756982,-0.016356907378979442,-0.454622666734951,0.16231526610831676,-0.2780793484680974,0.40342106324093,-0.08483691248923683,0.6329414861526861,-0.5912352922248516,-0.6444249027049487,0.2367403690071822,-0.26740242513886875,-0.1172808937962461,-0.09856301891653857,-0.14456036626821991,-0.18020896974957057,-0.4386996451946905,-0.12973487712254045,0.281930393751892,0.4246845348166019,-0.34548038321720154,-0.4494169293795497,-0.13096790523120935,-0.5220027619828467,-0.27073067930137346,0.399844489464328,-0.5320658650429123,0.24857626112103354,0.38708291206900153,-0.4507137225428999,0.6231747268889318,0.15496658299131832,-0.32563361095020543,-0.538350787331506,0.23249470194208544,0.3418834559379494,0.2060165084675896,0.06716697196478977,-0.4279842031656659,-0.05860781105335958
0.14855277370456868,-0.19345061863335009,-0.5965280339542491,0.19510725578190669,0.31208117352717435,-0.5688846702273523,-0.46199564489042444,-0.7093728815724853,0.04403094741808754,-0.22268367087509205,-0.5252704161201948,-0.03707756849943507,-0.502678155958758,0.03856346967227276,-0.08860694255751726,0.41456655413992843,0.014815326399665499,-0.07019567503026508,-0.25742898110143364,-0.2555851579291915,-0.09027075925158692,0.2889614497449637,0.3585670880334639,-0.3959666003372502,-0.13456963204103178,-0.35748825434392223,-0.01266593737596949,0.19135903059148127,-0.3304599700382459,0.09514910002633079,0.026856580237643635,-0.0796135707506222,-0.4500035622167709,0.4697737090956297,0.06593511154463468,0.06612298055342525,-0.49255884287769214,-0.31906903573067713,-0.3657850792984974,0.15405079048320564,-0.541225025453044,0.40075765946513486,-0.15163238227500095,0.2409353267557286,0.1494432574043237,0.17729010484684382,0.29573102355349234,0.46213043786182795,-0.19245882706741224,-0.302822507512456,-0.03806010521429035,-0.35091898019257484,-0.2794009429619531,0.4332941324509853,-0.09709945325888622,0.034660227886190144,-0.4739540433110684,-0.4088937497679883,0.3074462332894804,0.19498971408172416,0.03889611346979438,0.10601222927637007,-0.4909843974972298,-0.4834686700575607,0.5672396548578286,-0.16899211516549176,0.18605729580852018,-0.09972308952864,-0.10078940286129758,-0.19928147759422415,-0.11281655574982695,0.25639353402380594,0.31292000531220765,0.1451821951624913,0.5102635073199383,0.25674433409834735,0.2246083701747699,0.185029248670223,-0.2761195093672508,0.05658394182503319,0.06383936022538768,-0.27404627241697704,0.492805705935121,-0.5857093338179475,-0.2373506753418922,-0.07984826202294984,0.1567460752042537,0.14292278591883165,-0.13793300898549374,-0.5384327351036287,0.264522488510507,-0.4835006503804398,-0.19278173625042047,-0.2678715391376214,-0.24481182104346946,-0.837943081201564,0.4894698803892073,0.3402314781484456,-0.4264195716590527,0.25881368196776455,-0.19242598525725468,0.2164710899593846,0.44407416251792475,-0.2715381407005211,0.34921815520938154,-0.41272037254408017,-0.1598805221771555,-0.3720993969117963,0.3619676819145695,0.35292902853687097,0.25828298616570466,0.28970035340154965,-0.05283516619925093,0.03848851639540666,0.16016771810595581,-0.372685459380305,0.1837389395056211,0.08927849632152338,-0.5807506355267228,-0.42335132408499954,0.10563735681036246,-0.08891223605329582,-0.1865562666099288,-0.049409558839492135,0.064031472593431,-0.3970392387029957,0.31064171539004987,-0.1688642279079057
-0.3468153543162202,-0.3525642409566791,0.3818926112189197,-0.39094933979330565,0.17571903598493002,0.27614799318668265,-0.23986363866559252,-0.41317098317213286,0.32846839637611497,-0.0038291766671982963,-0.11144608836633813,-0.12810143569493748,-0.5142162131024465,0.18433380096311433,0.23389471340948242,-0.2321136195478897,0.4472174619309407,0.36814150945904267,-0.6084433514312483,-0.28262858148182907,0.7893980955578864,-0.04329852742875162,0.4482756548131391,0.10553646848005868,0.2945162452545766,-0.2615327623859429,0.17256726285291624,0.18540817329980788,0.38307437613509465,0.205901195209338,-0.059838154862143195,-0.1984828246121505,0.474767775072452,-0.014602303870504768,-0.04405293964631897,-0.11861299813135029,-0.42538984576233657,-0.14811035186586766,0.1515489263532156,0.1438476606453139,-0.14542513519062397,-0.1446765368748726,-0.1597144918011263,0.07069659235072931,-0.1809050878131796,0.40480868305863177,-0.22548555560692893,0.39831587987883627,-0.16214248371127124,-0.19987314310817847,-0.622409058983405,-0.3445015197332409,-0.14036694149885034,0.3726611380977665,-0.08541217457009329,0.5091493529491777,0.33510001945348544,0.15029096222008856,0.1983737710870282,0.14950258706453168,-0.09108245820486241,-0.35732405072159035,-0.12344163878049955,0.15636384801172679,0.1196737425554831,-0.5698405242730628,0.5364693669268792,0.2080004963531508,-0.24531130748481647,0.3613507875168459,-0.23659437928167415,-0.048736542525178166,-0.2957766954283075,-0.17614853620095208,-0.3197565301993109,-0.19026895433349852,0.08417374128113635,-0.2399693451440695,-0.07227240549970153,-0.06435955166408922,-0.4282831902984715,-0.048824298878109476,-0.13609325829087296,0.20281039382712684,-0.13498336996530538,-0.3857471006277694,0.526822814017779,0.03930474893914693,0.18808630694841494,-0.35179190818034833,-0.3304857002428232,-0.40465207614784854,0.08738968160884142,-0.08782065724403731,-0.40077560081004576,-0.33366078803739785,-0.27252425568056493,-0.01982340160389799,-0.39904986200969267,0.49389920183562847,-0.5028800499421667,-0.04848771091112325,0.15324598376874984,0.5929433552961821,0.08411782237869748,0.4515927719132782,-0.27161458419569584,0.3292824691338532,0.4871846543366457,0.2238649578821397,-0.3337344499007622,-0.26952263829879985,0.09268142431599444,-0.3030636561613122,0.42265846804419444,-0.2843303135699208,-0.35399195838058317,-0.3733693237933916,-0.18907647061560004,-0.4264274437092648,0.23555866753539437,-0.2683460722613612,0.03719333079577253,0.08155462595537814,-0.17658781075505317,0.22823225425256302,0.028403712881942784,0.009322040746527135
-0.5349426119146183,0.7605799093297447,0.17542742614299864,0.2837349585370879,0.7942503841774686,-0.28350556440891367,-0.21642572974796812,0.2556867727015828,0.36096722805225195,-0.4632606421066746,0.4215842846708731,-0.36906901390327046,0.061569282072860505,-0.1748886505984002,-0.38655590986618454,0.04804044545905724,0.5206598885152273,-0.2691777487543473,-0.15285428153410957,-0.2632888938658329,-0.33121173737723547,-0.2727756342050745,-0.24870224179812744,-0.020373471782151147,-0.402977713147259,-0.6734042667076166,-0.06874625451648109,0.2789591715974629,0.21856918967528588,-0.06281884531711705,-0.5117491080786182,0.08013081049892554,-0.6088129872349195,0.009560557966038342,0.17398975293954747,0.0520015454113795,-0.16557995840680173,-0.02311847731167724,-0.051632324675728446,0.14560960197835657,-0.38401302700705675,-0.1666027533393422,0.5154723475830841,0.0536185875004508,0.15051937331319798,-0.04805561700638672,-0.0688930835080534,-0.28755543874978945,-0.10500761303659764,0.05393386371680148,-0.13520710816154707,-0.4227647139320557,-0.11348158866297962,-0.3076402015850337,0.19755951660993665,-0.01003512370217381,-0.22705040795652856,-0.04248459593661787,-0.42983926348255924,-0.20113140253178416,0.5542060900415285,-0.09141486093822498,-0.5672824013771304,0.2129456299832739,0.04915807408626289,0.6600467264267469,-0.3055112115674962,0.2439999810746178,0.600951725023982,0.18660055284625382,-0.005599014543278888,-0.027340936414072654,0.1681535286899506,-0.11461432730671402,-0.7238350124371775,0.22601918449054106,-0.045512844878641344,0.6037195990423799,0.27125931086528154,0.5305980269135817,-0.4392415947255797,-0.015365828928439542,-0.2933019107976204,0.37769165576478775,-0.24890242254894113,0.27934312494432945,0.18324143431324533,-0.12736793429782456,0.29154642677664994,0.012258738018409848,-0.0683051335637418,0.11155281012149051,-0.6274486212557956,-0.06223766610323487,0.9749787646148217,-0.02763397559346511,0.45450200787797307,0.45926832185541533,-0.45712372381679023,-0.3084509033805488,-0.2690601105613353,-0.4618593552483997,-0.28854332555550755,-0.4601449156670618,0.23875277935864445,-0.13787614664527967,-0.2817800122429941,-0.42992414419478703,0.19736258025674294,-0.14027592403575978,0.16965666646876543,0.03094846278951639,-0.5680405172000119,-0.3626203876103553,0.20818135652072853,0.5718213990169454,-0.32511134892604826,0.13974432160217876,0.019145733363226357,-0.09512623557875806,0.07779621245936605,0.199082465653055,-0.13397186069229805,0.38417812068891133,0.042332272066815876,-0.7611142310371327,-0.01535885924639787,-0.4987732744635011
0.5392028429287705,0.17573421645687398,-0.2808567288017612,0.704549594813566,-0.03073151880276535,-0.3996502278994354,0.03287045039851612,-0.42344573830774795,-0.2592556218971568,-0.25757705637579453,-0.21881075651964194,0.1422119255851272,0.18962394960037554,-0.05550778690974186,-0.2334295495729658,-0.33300333269838656,0.1334163694652318,0.3561992653371319,0.03460457029561459,-0.24256169150215198,-0.43279241967051074,0.32889038634122386,-0.07000781287598404,-0.39166265652468457,-0.012955877108973633,0.3861409596180225,-0.3732683462647742,0.2585903879407186,0.09295404503293359,-0.2473390318919491,0.07352555900962908,-0.048001473378666955,-0.3363927519918195,-0.1816957487562822,0.06630470038354257,-0.5075643199567004,0.1695590737252974,-0.22955690746429044,0.20213437002754017,-0.28067370406125475,0.16239410629732043,0.19043590788738987,0.5221507830379489,-0.15161348728685087,-0.5715369507298417,-0.33254367737358,0.12589747530284642,-0.15896114746855586,-0.19652579563609657,0.410252203489553,0.04007353870882357,-0.22429577970210698,-0.15582882251262178,0.5814509667006866,-0.3740451655699093,-0.2978543654316096,-0.048729438738603754,-0.0702408958090957,0.22783584021501066,0.2729649528581206,0.287399841250994,0.2143582346786909,-0.28946291542410996,-0.13534527940841293,0.10163427046658584,0.4142996073470161,-0.5138279726511433,0.3800580984607426,0.09908150828004432,-0.22172076100098215,0.27191143760515507,-0.6315288854607446,-0.034465727794974865,-0.22541928334157,-0.028766733013542583,-0.39165744596632696,-0.2610951784396869,-0.48755221546309724,0.0962952750511464,-0.5099710960130408,0.01189933640624837,-0.40728265271769004,0.3958533669030075,0.01990197211882299,0.6097778063597871,-0.15624677280101953,0.09510682978877572,-0.02425060912771393,-0.10908180883005658,-0.37348502949721935,-0.4037493558276155,-0.049036457344647726,0.33897814018825145,0.3251715060145713,0.10521153953593332,0.27058586446044464,-0.5360524189007944,0.005022082605810195,-0.2075825916523656,0.0025555425429706416,-0.06648748196497677,0.587609234552968,0.160973304619117,0.3816466089485297,0.5546972305566368,0.09601155478795828,0.23362604996859856,-0.2830479714778586,-0.36896694482175163,-0.16231669191995324,-0.19436517765153208,-0.3449390061198802,-0.34506567644423247,-0.5391590510431368,-0.41915624263419715,-0.30108059602332005,-0.40544686245449146,0.1582146132575622,-0.18598165903844704,-0.22423885959858716,0.2794498761806862,-0.3110170777836421,-0.23880131287216363,0.28013955505204724,-0.6270277034448377,0.030768889250596107,0.1444700324177165,-0.2167386466561301
-0.41008799685392705,0.2529757409003192,-0.35311030340724847,-0.2899486838371761,0.05416886972041773,0.2613227714481113,-0.19569646691391712,0.008593023505653639,-0.4374235208125582,0.2618118018840454,0.526675511204414,-0.01601564628607441,-0.551524021111597,0.010903614808440001,0.2802725417505769,0.06283055149381589,0.10110437114645342,-0.2829971289416446,-0.19654418155461512,-0.22518363505761876,-0.010334462307318118,0.025842243261564528,-0.2790429577524664,-0.14175392947260054,0.5347394171160406,0.23696099301301365,-0.41905455373665973,0.54029303210271,0.13128168293882744,-0.3049436584079163,-0.006620943460437244,-0.1610817576766919,0.28940113264105227,0.2011713785550309,-0.20063428991618792,-0.3085430360584484,0.45385556398415683,-0.33206176404665066,0.3543886641535732,-0.14213228179671908,0.10381945310153803,-0.09101925951805981,0.4223355732473758,0.2521473547735899,-0.29142562920696985,0.32054341638833017,0.43250533414405173,-0.15786071939989832,0.46209650326018065,-0.14500620455976548,-0.2805725575784741,0.38710543066511666,-0.05218838680906145,-0.4715733154819543,-0.651001264563911,0.20742610872519998,0.221256656616452,-0.02238460524779113,0.1375387938473743,0.1024344887107384,-0.3701004771066279,-0.32633913671380366,0.13111329061293156,-0.19840784217031818,0.3644340302883033,-0.005857407174248543,0.09638367941190974,-0.2588319774782504,-0.5027984331666259,0.21382843015348071,-0.14882868968281487,-0.676616771286638,0.035475535101986595,0.24662777304176503,0.08920611923289631,-0.4386287999157502,0.1137119384259872,-0.52483412983518,-0.3786368005495787,-0.35834196649201133,-0.28236422233560443,-0.004760875120378745,0.20764643840289712,-0.11633567129251425,-0.27525275016434514,-0.28009037283892635,0.15855112268916682,0.21020336856020005,0.0632207909620087,0.44083409672165913,0.008086049635792313,0.44990946480072336,-0.048100278007668765,0.3732261202578654,-0.08950510859721625,-0.08449494794861304,0.25481768714346975,-0.4575539187621739,-0.23143748923898708,0.4928298975776227,0.09879469509151398,0.10151133309509963,-0.17541140445029021,0.21436416182085996,0.05105418542412107,0.4920404988548638,0.04180544890032616,-0.11921610792766944,0.2648205054957867,0.371376679802332,-0.1822297109257805,-0.2839796978153398,0.45074855439579187,-0.13720602365882897,0.42270551573989185,-0.14799989663845634,0.2686663216604421,0.10975347822347117,0.3137614505556136,0.0545887597111055,0.0773449883965223,0.2701250535830729,-0.4874479661335715,0.08206170939965297,-0.24117771758697634,-0.01718210217765927,-0.28054410708508587,-0.19950108098345898
0.05688402161470016,0.16571290510820616,0.12397046684951692,-0.2050094133289325,-0.1137635120547766,-0.124081721967228,0.49563484115420037,-0.3971495167430548,-0.34943687982397226,0.33379476256896806,0.15966143622991869,0.20671515459981454,0.25160658013721293,-0.049427486092033644,-0.2084821822606148,0.11052212193065765,-0.5920713492547276,-0.021212402081067137,0.17040660765536716,0.24958865850449144,-0.349175046060766,-0.12447668248812642,0.4024087226188969,-0.5500825648294385,-0.1781521381384568,0.35303029182654316,-0.32104132489616044,-0.12736726027852538,-0.05407585992812227,0.020829746142920814,-0.367681836802346,-0.2164504420610511,-0.19830171358608537,0.4349773027060337,-0.5862559914388065,-0.14531464685866405,0.050188619270580825,-0.15509868026873797,0.6373996051844135,-0.26534973949074325,0.2883676875654265,-0.5385907336121966,-0.4150786633339459,-0.18493153688360964,-0.19435005049886445,0.49298343578650966,0.1572570038510188,0.11780605897280935,-0.6408576146506557,0.18666188495225278,-0.25888001871116023,0.012497287345552102,-0.6010990399538992,0.07823736357794561,-0.22521630632328862,0.3664595603601371,0.33923068721548927,-0.27875640567370397,-0.16217044033497321,0.43686207721208103,0.05804451606916785,-0.5188688700618891,-0.2903208003780892,-0.6159961058239436,0.08877139294091477,0.6278881776519121,-0.13091668382058652,0.3207288557445835,0.05956363105991499,-0.10921051328059937,-0.5803969212203748,-0.277241490357186,0.17161663507298724,0.5746362284445289,-0.08300294084089398,-0.2569714141408899,-0.05160383808160962,0.5357997410985305,-0.4102272098070053,0.582945750436279,0.1462575420693383,-0.21408677593657213,-0.3440023131937383,0.23257580365892805,0.4708930617161876,0.22340551830906022,0.21254131768129989,0.6833594929864342,0.21635354610044458,0.04663851279972784,0.32712549712416295,0.3653227128600915,-0.2125211875903386,0.42329523253860374,-0.012140066356859951,-0.13060727072046288,0.13922244513231677,0.5239113558980458,-0.15587041166710042,-0.6048907786997606,-0.262869941812404,-0.09136945419026007,-0.08371838755399742,-0.009482637589209324,0.5407691286659455,-0.09155669995756957,-0.12358105214621617,0.39584956932564935,0.20280958737333926,-0.04887990493912302,0.4509492692452124,0.5701012599711777,-0.2975053680058588,-0.05148879749889154,-0.47058294764120145,0.21135739095883854,0.0019506046625187873,0.23894076420716995,-0.023335117179020624,-0.009549317493149566,0.21624517516778166,0.6091522793437327,0.19851991261479524,-0.015276919081085243,-0.43991383102786585,0.12267693223694603,0.08042248502398677,-0.3010322771918602
