0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0.46405662971018585,-0.41838049408392297,0.3620508165406669,0.3059888590942787,-0.012148107353625948,0.42469058682000826,0.34682251239074285,-0.20279385491481777,-0.19430758410915566,-0.26653456866825964,-0.2533071218750349,-0.037499937945269526,-0.18942654660815764,-0.48971483973837393,-0.37781640107944064,-0.2497663322606326,-0.33521247461159087,-0.2108849721184463,0.2244432042500804,0.06774884470482578,-0.40118221261818365,0.389295348566931,0.36011265847818535,-0.1620390259606864,0.3491583169293281,0.48301296965276885,0.3001645623208806,-0.4768927101564776,-0.25727156411069096,-0.4995488901751677,0.34868068874004116,-0.22565880197753244,-0.31495866701954955,0.27702620990504784,-0.44754033491286915,-0.021633933543792835,-0.016345726644130584,-0.5275476675083741,0.14347944891678194,-0.3567946724566753,0.05687191703390051,0.3800305644729191,0.2442148104419192,0.055614293804025404
0.11603704208186122,0.33050970340407637,0.2641720814670573,0.18296938117973746,0.07558845456945364,0.34092063513464305,0.053678518746540164,-0.027210974509566475,0.15880628523884402,0.1373119600777138,0.1780479560354088,0.15037085294494576,-0.09371908375940523,0.08002690174611127,0.2262325225958777,-0.15445963863390097,-0.2613951081900863,-0.29475700220094686,0.37589266506358304,-0.2876327590367122,0.3120121439851791,-0.00940151772730206,0.21119893445320462,-0.2502096241856552,-0.2814439622051843,0.14655493030702282,-0.3588728573893326,-0.658735649087067,-0.42543396827245705,-0.49384209159669706,0.4149286435175997,-0.20777577487096563,0.1420419676999348,-0.2547720907618427,-0.16560019446094337,0.0713803027458427,0.07196769680607805,-0.2068152387842031,0.12162569819304915,-0.2977803541299611,0.2940561152599921,0.2841523782827888,-0.013523009480962758,-0.24724795491882604
-0.3882261833238655,0.2795877498345104,0.2581130141013102,-0.41015722472478544,0.3432637792882778,-0.19730370326291324,-0.40561101421448126,-0.26160724560035853,0.1963518684320645,0.3892842139630669,0.03012739740423528,-0.534611063298944,0.10670766619923339,0.4750101791110797,-0.04964368426355552,0.04180815346235276,0.06061348508793781,-0.1946979745753521,-0.3354250188704888,-0.04011624440579209,0.05137914575685684,0.10838775638699302,0.2750310383140157,-0.4568466862805195,0.3295275058061051,-0.5479303872814835,-0.13918855597464047,0.2790993206836732,-0.47758093364669024,-0.3558290868192363,-0.14456352085090754,0.0584508777692364,0.13588819907328256,-0.07496388080678237,-0.2908586777365863,-0.2404661785968892,0.21920743945107046,-0.42276688810600793,0.31590941518202154,-0.01745290899257701,0.4940255004741484,-0.2244583419426445,-0.23858511670279556,-0.3745161752040755
0.2713488215940433,0.028152357178089282,0.2925105448026204,-0.11815663752205924,-0.08665139428786045,0.00446934253599959,-0.15879142555778947,0.023128739599673535,-0.08772894519731401,0.1410987326240826,-0.0686360025378034,-0.07442346562858158,-0.1911719840221693,-0.1756234094196336,0.7189826037981467,-0.39860603983897713,-0.33938508520201704,-0.3406368381542467,-0.37716168129211153,-0.03678459741374725,-0.13346904129105824,-0.28568448261258006,-0.004189648761436337,0.4970830892580169,0.1781798786900305,-0.022985973504969247,-0.31763755410084726,0.06581106422398872,-0.06326788722815573,-0.44750615975308766,0.18345759371671638,-0.2626716824130485,-0.33860331550744077,-0.05323734667275699,-0.013531317827027855,-0.0980674549433871,0.4164420847283977,0.1778474552040169,-0.48854043284137505,0.31796790062677727,0.39568368201165205,-0.5202468553531622,-0.40930189253079624,0.19985416528141994
0.29022704688059986,0.40054729171499537,0.19222693757240383,0.39293935993924783,-0.03480971107018392,-0.12765012481956786,-0.13363597830960774,0.18546990722193388,-0.18173346823576728,-0.38937695404398986,-0.11017179436244146,0.29808453159782167,0.24296085267122294,0.062269861984901205,-0.14810597460777367,0.2193472686896379,-0.49812235978110886,0.2916276238474448,-0.01917050701551096,0.1883419230786052,0.1289577004873232,0.1544826968146973,0.23075625811840325,0.07742709094164371,0.3375775969392664,-0.31976754313740313,0.038390489002360945,-0.37967112661848107,0.36011599961363483,-0.44336401054214225,-0.2520014046369918,-0.3440645332348869,-0.08144217890025388,0.27916055185773486,-0.14646670335511142,0.0258781379760409,-0.47127449131354254,-0.42062153040872846,-0.19862634654269515,-0.06384517029755674,-0.512716967712688,-0.26105391511248616,0.2451982250337417,0.23197055221638221
-0.3190378380289239,0.356034009053377,-0.5997543255889513,0.27976976214550986,0.3569444034622948,-0.41943022198575214,0.40573003823234327,0.27583600291630045,-0.09577640795870572,0.5215385676681571,-0.023915496584869727,-0.09700178300565122,-0.41095628272607954,-0.22105721684901522,0.5651868767649062,-0.4372045210606461,-0.023068881106251427,0.5298292320375768,-0.012733631028472086,-0.00231087422227738,-0.351141382126489,-0.21503511051842514,0.19210514579311633,-0.4314189538034573,0.49994495044902776,0.3513402562273168,0.017336134142322292,0.16680341411609717,0.3546156258012846,-0.07574386909228564,-0.06525854767098269,-0.5002381988331878,0.13896332712236764,0.03194592750359281,0.14161275244168328,-0.28472180626317767,-0.40151530075090547,0.23736470052360067,0.04044122681246615,-0.00026112199694614923,-0.22622989635181803,0.39369429565979586,0.15782671160946463,0.0166361280776274
0.17658954506709706,0.41126046015524725,-0.20412341318934552,-0.4765131962968705,0.4772762921165915,-0.22365645768424874,-0.2697828494988082,-0.17860996382941902,0.06534868472117543,-0.19446983285995798,-0.14087823255487872,0.09318631156654875,0.5256072517620316,-0.25811724172873984,0.24746966591290254,-0.1378514935884221,0.420883608441256,0.13911438378237445,0.45877608180557605,-0.255086050328054,0.3764198620758474,-0.08539097015364566,0.0019236591205959329,-0.34547540421422396,-0.06124758715528934,-0.22187670483423388,0.34070536703444054,-0.6061755057550582,0.1114073436061657,-0.16105126652464488,-0.1290630220399776,-0.04934669811875355,-0.06455371884528056,-0.5852980821632775,0.17477376084876553,-0.33284725709604185,0.40971112024231465,0.0884769540579915,0.572481724955619,-0.6128540678256797,-0.029735169935916288,-0.010814387018159071,-0.4583692809518619,-0.4745154244860487
-0.34820771249777394,-0.3038496259861336,-0.16968553794405547,0.13410261394752826,0.0038938742658338717,0.11716654705265152,-0.08100060874106449,0.27958717454623877,0.4329918185728081,0.03142335149861336,-0.20638453631930012,0.5186382273465777,-0.10555371888930831,-0.5888777313830923,-0.43957394940914857,-0.5199729263063655,0.14089053734505014,-0.19527856177223538,-0.1616472492939346,0.18509353491550715,0.18718732787726916,0.49158343029191603,-0.40122532907594666,-0.14638759336195395,0.2748294462422084,-0.3441309400449829,-0.2667706117469627,0.4428050128660711,-0.25999862769329785,-0.06249826129984113,0.06369368147255641,-0.35186615545028743,-0.5837813629895053,0.14344242647296668,-0.07122124715283303,-0.0234641472380637,-0.35521092900855783,0.09392350079512561,-0.009647898872778804,0.04129430748265034,0.3644315086737502,-0.05679861162839985,-0.28945927917204217,-0.3690666840573356
-0.05969637938029462,0.2093289260674417,0.009940471847922974,-0.3793521952483565,-0.011827257698206826,-0.24632454566039902,-0.22325890885665062,-0.18868551444104786,0.2262455451277603,-0.08792538854052091,0.02509315444438179,0.2512440073287415,-0.27665597993794333,0.06476032017540508,0.022703287266468704,0.22199218002483362,-0.037893097759439894,0.004465531764030242,-0.1748428582839075,0.1134085088487103,0.3971209945933085,0.1260219759222366,-0.11216201108249475,0.3119960880528266,-0.5216706068581687,0.014114082424009081,0.023620991832134,-0.6300915611198662,-0.5184858694062103,-0.6881335043519661,0.14738017635664138,-0.457897953003241,-0.21875498897578383,-0.23906114621828853,-0.2539254307633638,0.05896134488498205,-0.247463635576192,0.24025377286955102,0.21779562017198376,0.27834985025723574,0.21260181423790875,0.08513268922776504,-0.017276940580317035,-0.018455361873597927
0.08054661794827216,0.5574965895132848,0.051434953080207714,-0.2890270210573328,0.2285325496328879,0.48804290663235744,-0.24795881123641714,-0.1963221256394404,0.20651130315597663,-0.4024417664946951,-0.5722095656963395,-0.34733749497831246,0.2661757429830187,0.19396296284137413,-0.19570904895892535,-0.2980324997356991,-0.0932495803650537,0.05184510760598291,0.5119420317913644,0.2938462419517919,0.3813910261718585,0.03790044353333146,-0.05467976211751538,-0.1476793191052087,0.3992185976505471,0.050174722224076033,0.10041435579836465,0.23936416899122662,-0.4307785715064138,-0.29455399292389706,-0.11685328283883015,-0.1289796616536264,0.21888240886050178,0.42827982909155327,-0.47312355351278296,-0.428825790576594,-0.3337587080696452,-0.005105794175016735,0.004480544914188567,0.245814535029627,0.0955638891206705,0.05312677884380784,-0.2839481120276977,-0.5341336745679253
